"","admission.department","discharge.department","flow"
"504","Nephrology","Cardiology",1
"505","Nephrology","Cardiology",1
"506","Nephrology","Cardiology",2
"507","Nephrology","Cardiology",1
"508","Nephrology","Cardiology",1
"509","Nephrology","Cardiology",1
"510","Nephropathy Department","Cardiology",2
"511","Nephropathy Department","Cardiology",1
"512","Nephropathy Department","Cardiology",1
"513","Nephropathy Department","Cardiology",2
"514","Nephropathy Department","Cardiology",2
"515","Nephropathy Department","Cardiology",1
"516","Nephropathy Department","Cardiology",3
"517","Nephropathy Department","Cardiology",1
"518","Nephropathy Department","Cardiology",1
"519","Nephropathy Department","Cardiology",1
"520","Nephropathy Department","Cardiology",2
"521","Nephropathy Department","Cardiology",1
"522","Nephropathy Department","Cardiology",1
"523","Nephropathy Department","Cardiology",1
"524","Neurology","Cardiology",1
"525","Neurology","Cardiology",1
"526","Neurology","Cardiology",2
"527","Neurology","Cardiology",1
"528","Neurology","Cardiology",1
"529","Neurology","Cardiology",1
"530","Neurology","Cardiology",1
"531","Neurology","Cardiology",1
"532","Neurosurgery","Cardiology",1
"533","obstetrics","Cardiology",1
"534","ophthalmology","Cardiology",1
"535","ophthalmology","Cardiology",1
"536","ophthalmology","Cardiology",1
"537","ophthalmology","Cardiology",1
"538","Orthopedic surgery","Cardiology",1
"539","orthopedics","Cardiology",1
"540","Otolaryngology","Cardiology",1
"541","Otolaryngology","Cardiology",1
"542","Pain Department","Cardiology",1
"543","Pain Department","Cardiology",1
"544","Respiratory and Critical Care Medicine","Cardiology",1
"545","Respiratory and Critical Care Medicine","Cardiology",1
"546","Respiratory Medicine","Cardiology",1
"547","Respiratory Medicine","Cardiology",1
"548","Respiratory Medicine","Cardiology",1
"549","Respiratory Medicine","Cardiology",1
"550","Respiratory Medicine","Cardiology",2
"551","Respiratory Medicine","Cardiology",1
"552","Respiratory Medicine","Cardiology",1
"553","Respiratory Medicine","Cardiology",1
"554","Respiratory Medicine","Cardiology",1
"555","Rheumatism and Immunology Department","Cardiology",1
"556","Rheumatism and Immunology Department","Cardiology",1
"557","Thoracic Surgery","Cardiology",1
"558","Thoracic Surgery","Cardiology",1
"559","Thoracic Surgery","Cardiology",1
"560","Thoracic Surgery","Cardiology",1
"561","Thoracic Surgery","Cardiology",1
"562","Thoracic Surgery","Cardiology",1
"563","Urology","Cardiology",1
"564","Urology","Cardiology",1
"565","Urology","Cardiology",1
"566","Urology","Cardiology",1
"567","Urology","Cardiology",1
"568","Urology","Cardiology",1
"569","Urology","Cardiology",1
"570","Vascular Surgery","Cardiology",1
"571","Vascular Surgery","Cardiology",2
"572","Vascular Surgery","Cardiology",2
"573","Vascular Surgery","Cardiology",1
"574","Vascular Surgery","Cardiology",1
"575","Vascular Surgery","Cardiology",1
"576","Vascular Surgery","Cardiology",1
"577","West Hospital Z2 West Isolation Ward","Cardiology",1
"578","Z11 Digestive Oncology Department I","Cardiology",1
"579","Z14 Chest Oncology Department II","Cardiology",1
"580","Cardiology","Cardiovascular CCU",1
"581","Cell Therapy Department","Cell Therapy Department",1
"582","Cell Therapy Department","Cell Therapy Department",1
"583","Chest Oncology Surgery","Chest Oncology Surgery",2
"584","Chest Oncology Surgery","Chest Oncology Surgery",1
"585","Chest Oncology Surgery","Chest Oncology Surgery",2
"586","Chest Oncology Surgery","Chest Oncology Surgery",2
"587","Chest Oncology Surgery","Chest Oncology Surgery",3
"588","Chest Oncology Surgery","Chest Oncology Surgery",1
"589","Chest Oncology Surgery","Chest Oncology Surgery",2
"590","Chest Oncology Surgery","Chest Oncology Surgery",2
"591","Chest Oncology Surgery","Chest Oncology Surgery",2
"592","Chest Oncology Surgery","Chest Oncology Surgery",1
"593","Chest Oncology Surgery","Chest Oncology Surgery",1
"594","Chest Oncology Surgery","Chest Oncology Surgery",1
"595","Chest Oncology Surgery","Chest Oncology Surgery",3
"596","Chest Oncology Surgery","Chest Oncology Surgery",6
"597","Chest Oncology Surgery","Chest Oncology Surgery",2
"598","Chest Oncology Surgery","Chest Oncology Surgery",1
"599","Chest Oncology Surgery","Chest Oncology Surgery",4
"600","Chest Oncology Surgery","Chest Oncology Surgery",5
"601","Chest Oncology Surgery","Chest Oncology Surgery",8
"602","Chest Oncology Surgery","Chest Oncology Surgery",4
"603","Chest Oncology Surgery","Chest Oncology Surgery",5
"604","Chest Oncology Surgery","Chest Oncology Surgery",1
"605","Chest Oncology Surgery","Chest Oncology Surgery",4
"606","Chest Oncology Surgery","Chest Oncology Surgery",3
"607","Chest Oncology Surgery","Chest Oncology Surgery",1
"608","Chest Oncology Surgery","Chest Oncology Surgery",2
"609","Chest Oncology Surgery","Chest Oncology Surgery",2
"610","Chest Oncology Surgery","Chest Oncology Surgery",2
"611","Chest Oncology Surgery","Chest Oncology Surgery",1
"612","Gastroenterology","Chest Oncology Surgery",1
"613","Gastroenterology","Chest Oncology Surgery",2
"614","Respiratory Medicine","Chest Oncology Surgery",1
"615","Respiratory Medicine","Chest Oncology Surgery",1
"616","Stem Cell Center Cell Therapy Department","Chest Oncology Surgery",1
"617","Stem Cell Center Cell Therapy Department","Chest Oncology Surgery",3
"618","Stem Cell Center Cell Therapy Department","Chest Oncology Surgery",1
"619","Stem Cell Center Cell Therapy Department","Chest Oncology Surgery",1
"620","Stem Cell Center Cell Therapy Department","Chest Oncology Surgery",1
"621","Thoracic Surgery","Chest Oncology Surgery",1
"622","Thoracic Surgery","Chest Oncology Surgery",1
"623","Z11 Digestive Oncology Department I","Chest Oncology Surgery",1
"624","Z14 Chest Oncology Department II","Chest Oncology Surgery",1
"625","Z8 Head and Neck Oncology Department II","Chest Oncology Surgery",1
"626","Cardiology","Comprehensive internal medicine",1
"627","Cardiology","Comprehensive internal medicine",1
"628","Cardiology","Comprehensive internal medicine",1
"629","Cardiology","Comprehensive internal medicine",2
"630","Cardiology","Comprehensive internal medicine",1
"631","Cardiology","Comprehensive internal medicine",1
"632","Cardiology","Comprehensive internal medicine",1
"633","Cardiology","Comprehensive internal medicine",1
"634","Cardiology","Comprehensive internal medicine",1
"635","Cardiology","Comprehensive internal medicine",1
"636","Comprehensive internal medicine","Comprehensive internal medicine",2
"637","Comprehensive internal medicine","Comprehensive internal medicine",1
"638","Comprehensive internal medicine","Comprehensive internal medicine",2
"639","Comprehensive internal medicine","Comprehensive internal medicine",2
"640","Comprehensive internal medicine","Comprehensive internal medicine",3
"641","Comprehensive internal medicine","Comprehensive internal medicine",5
"642","Comprehensive internal medicine","Comprehensive internal medicine",1
"643","Comprehensive internal medicine","Comprehensive internal medicine",4
"644","Comprehensive internal medicine","Comprehensive internal medicine",7
"645","Comprehensive internal medicine","Comprehensive internal medicine",10
"646","Comprehensive internal medicine","Comprehensive internal medicine",6
"647","Comprehensive internal medicine","Comprehensive internal medicine",13
"648","Comprehensive internal medicine","Comprehensive internal medicine",25
"649","Comprehensive internal medicine","Comprehensive internal medicine",18
"650","Comprehensive internal medicine","Comprehensive internal medicine",31
"651","Comprehensive internal medicine","Comprehensive internal medicine",29
"652","Comprehensive internal medicine","Comprehensive internal medicine",34
"653","Comprehensive internal medicine","Comprehensive internal medicine",35
"654","Comprehensive internal medicine","Comprehensive internal medicine",34
"655","Comprehensive internal medicine","Comprehensive internal medicine",59
"656","Comprehensive internal medicine","Comprehensive internal medicine",72
"657","Comprehensive internal medicine","Comprehensive internal medicine",55
"658","Comprehensive internal medicine","Comprehensive internal medicine",79
"659","Comprehensive internal medicine","Comprehensive internal medicine",55
"660","Comprehensive internal medicine","Comprehensive internal medicine",52
"661","Comprehensive internal medicine","Comprehensive internal medicine",59
"662","Comprehensive internal medicine","Comprehensive internal medicine",56
"663","Comprehensive internal medicine","Comprehensive internal medicine",61
"664","Comprehensive internal medicine","Comprehensive internal medicine",66
"665","Comprehensive internal medicine","Comprehensive internal medicine",70
"666","Comprehensive internal medicine","Comprehensive internal medicine",70
"667","Comprehensive internal medicine","Comprehensive internal medicine",84
"668","Comprehensive internal medicine","Comprehensive internal medicine",72
"669","Comprehensive internal medicine","Comprehensive internal medicine",58
"670","Comprehensive internal medicine","Comprehensive internal medicine",69
"671","Comprehensive internal medicine","Comprehensive internal medicine",59
"672","Comprehensive internal medicine","Comprehensive internal medicine",64
"673","Comprehensive internal medicine","Comprehensive internal medicine",57
"674","Comprehensive internal medicine","Comprehensive internal medicine",53
"675","Comprehensive internal medicine","Comprehensive internal medicine",60
"676","Comprehensive internal medicine","Comprehensive internal medicine",66
"677","Comprehensive internal medicine","Comprehensive internal medicine",63
"678","Comprehensive internal medicine","Comprehensive internal medicine",78
"679","Comprehensive internal medicine","Comprehensive internal medicine",68
"680","Comprehensive internal medicine","Comprehensive internal medicine",94
"681","Comprehensive internal medicine","Comprehensive internal medicine",96
"682","Comprehensive internal medicine","Comprehensive internal medicine",112
"683","Comprehensive internal medicine","Comprehensive internal medicine",136
"684","Comprehensive internal medicine","Comprehensive internal medicine",145
"685","Comprehensive internal medicine","Comprehensive internal medicine",173
"686","Comprehensive internal medicine","Comprehensive internal medicine",220
"687","Comprehensive internal medicine","Comprehensive internal medicine",287
"688","Comprehensive internal medicine","Comprehensive internal medicine",320
"689","Comprehensive internal medicine","Comprehensive internal medicine",326
"690","Comprehensive internal medicine","Comprehensive internal medicine",377
"691","Comprehensive internal medicine","Comprehensive internal medicine",321
"692","Comprehensive internal medicine","Comprehensive internal medicine",216
"693","Comprehensive internal medicine","Comprehensive internal medicine",214
"694","Comprehensive internal medicine","Comprehensive internal medicine",195
"695","Comprehensive internal medicine","Comprehensive internal medicine",139
"696","Comprehensive internal medicine","Comprehensive internal medicine",57
"697","Comprehensive internal medicine","Comprehensive internal medicine",44
"698","Comprehensive internal medicine","Comprehensive internal medicine",39
"699","Comprehensive internal medicine","Comprehensive internal medicine",24
"700","Comprehensive internal medicine","Comprehensive internal medicine",12
"701","Comprehensive internal medicine","Comprehensive internal medicine",24
"702","Comprehensive internal medicine","Comprehensive internal medicine",12
"703","Comprehensive internal medicine","Comprehensive internal medicine",12
"704","Comprehensive internal medicine","Comprehensive internal medicine",11
"705","Comprehensive Surgery","Comprehensive internal medicine",1
"706","Comprehensive Surgery","Comprehensive internal medicine",1
"707","Comprehensive Surgery","Comprehensive internal medicine",1
"708","dermatology","Comprehensive internal medicine",1
"709","Emergency Internal Medicine","Comprehensive internal medicine",1
"710","Emergency Surgery","Comprehensive internal medicine",1
"711","Gastroenterology Surgery","Comprehensive internal medicine",1
"712","Haematology","Comprehensive internal medicine",1
"713","Haematology","Comprehensive internal medicine",1
"714","Hepatobiliary Surgery","Comprehensive internal medicine",1
"715","Neurology","Comprehensive internal medicine",1
"716","Neurology","Comprehensive internal medicine",1
"717","Neurology","Comprehensive internal medicine",1
"718","Neurology","Comprehensive internal medicine",1
"719","Neurology","Comprehensive internal medicine",1
"720","Neurosurgery","Comprehensive internal medicine",1
"721","orthopedics","Comprehensive internal medicine",1
"722","orthopedics","Comprehensive internal medicine",1
"723","Otolaryngology","Comprehensive internal medicine",1
"724","Respiratory Medicine","Comprehensive internal medicine",1
"725","Respiratory Medicine","Comprehensive internal medicine",1
"726","V4 Surgery Comprehensive Ward","Comprehensive internal medicine",1
"727","V4 Surgery Comprehensive Ward","Comprehensive internal medicine",1
"728","Cardiac Large Vascular Surgery","Comprehensive Medical Department",1
"729","Cardiology","Comprehensive Medical Department",1
"730","Comprehensive Medical Department","Comprehensive Medical Department",1
"731","Comprehensive Medical Department","Comprehensive Medical Department",1
"732","Comprehensive Medical Department","Comprehensive Medical Department",2
"733","Comprehensive Medical Department","Comprehensive Medical Department",1
"734","Comprehensive Medical Department","Comprehensive Medical Department",1
"735","Comprehensive Medical Department","Comprehensive Medical Department",3
"736","Comprehensive Medical Department","Comprehensive Medical Department",4
"737","Comprehensive Medical Department","Comprehensive Medical Department",5
"738","Comprehensive Medical Department","Comprehensive Medical Department",3
"739","Comprehensive Medical Department","Comprehensive Medical Department",14
"740","Comprehensive Medical Department","Comprehensive Medical Department",13
"741","Comprehensive Medical Department","Comprehensive Medical Department",22
"742","Comprehensive Medical Department","Comprehensive Medical Department",24
"743","Comprehensive Medical Department","Comprehensive Medical Department",26
"744","Comprehensive Medical Department","Comprehensive Medical Department",24
"745","Comprehensive Medical Department","Comprehensive Medical Department",17
"746","Comprehensive Medical Department","Comprehensive Medical Department",31
"747","Comprehensive Medical Department","Comprehensive Medical Department",41
"748","Comprehensive Medical Department","Comprehensive Medical Department",39
"749","Comprehensive Medical Department","Comprehensive Medical Department",40
"750","Comprehensive Medical Department","Comprehensive Medical Department",38
"751","Comprehensive Medical Department","Comprehensive Medical Department",36
"752","Comprehensive Medical Department","Comprehensive Medical Department",33
"753","Comprehensive Medical Department","Comprehensive Medical Department",40
"754","Comprehensive Medical Department","Comprehensive Medical Department",40
"755","Comprehensive Medical Department","Comprehensive Medical Department",54
"756","Comprehensive Medical Department","Comprehensive Medical Department",54
"757","Comprehensive Medical Department","Comprehensive Medical Department",53
"758","Comprehensive Medical Department","Comprehensive Medical Department",54
"759","Comprehensive Medical Department","Comprehensive Medical Department",31
"760","Comprehensive Medical Department","Comprehensive Medical Department",37
"761","Comprehensive Medical Department","Comprehensive Medical Department",40
"762","Comprehensive Medical Department","Comprehensive Medical Department",34
"763","Comprehensive Medical Department","Comprehensive Medical Department",36
"764","Comprehensive Medical Department","Comprehensive Medical Department",33
"765","Comprehensive Medical Department","Comprehensive Medical Department",31
"766","Comprehensive Medical Department","Comprehensive Medical Department",40
"767","Comprehensive Medical Department","Comprehensive Medical Department",39
"768","Comprehensive Medical Department","Comprehensive Medical Department",30
"769","Comprehensive Medical Department","Comprehensive Medical Department",41
"770","Comprehensive Medical Department","Comprehensive Medical Department",43
"771","Comprehensive Medical Department","Comprehensive Medical Department",30
"772","Comprehensive Medical Department","Comprehensive Medical Department",70
"773","Comprehensive Medical Department","Comprehensive Medical Department",51
"774","Comprehensive Medical Department","Comprehensive Medical Department",54
